"","cand_a_female","picked_cand_a","region","gender","age","college","race","pid","ideo","considerwoman","considerwoman_n","horserace","demnom","favdnc","favmetoo","favblm","favaoc","unfavfb","unfavwallst","longprim","funding","candstrong","candwarm","candhumble","candassert","candcomp","perormot","suppclean","billionbad","sdo","believe","moderate","liberal","progressive","socialist","womenoffend","followmost","urbanicity"
"315",TRUE,FALSE,"Midwest",1,57,0,"White","Democrat","Conservative/Very conservative",FALSE,0,"Bernie",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Long primary election campaigns among Democrats weaken the eventual nominee","The Democratic agenda is too important to be undercut by publicity stunts. Democratic candidates should welcome campaign spending from donors large and small, including Super PACs",0,0,0,0,0,"Motivate base",TRUE,TRUE,6,"Presumption of innocence",1,0,0,0,FALSE,TRUE,"City"
"316",TRUE,FALSE,"South",0,44,0,"White","Democrat","Liberal/Very Liberal",TRUE,1,"Harris",TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,"Long primary election campaigns among Democrats weaken the eventual nominee","The Democratic agenda is too important to be undercut by publicity stunts. Democratic candidates should welcome campaign spending from donors large and small, including Super PACs",1,0,0,0,0,"Motivate base",TRUE,TRUE,1,"Believe",0,1,0,0,FALSE,TRUE,"Suburb"
"317",FALSE,TRUE,"Midwest",0,50,1,"Black","Democrat","Moderate",TRUE,2,"Biden",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Long primary election campaigns among Democrats weaken the eventual nominee","The Democratic agenda is too important to be undercut by publicity stunts. Democratic candidates should welcome campaign spending from donors large and small, including Super PACs",1,0,0,0,1,"Motivate base",TRUE,FALSE,2,"Believe",1,1,0,0,FALSE,TRUE,"Suburb"
"318",FALSE,FALSE,"South",0,54,0,"White","Independent","Liberal/Very Liberal",TRUE,1,"Warren",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Don't know","Don't know",0,1,0,0,1,"Motivate base",FALSE,TRUE,2.75,"Not sure",0,1,0,0,TRUE,TRUE,"Suburb"
"319",FALSE,TRUE,"Northeast",1,24,1,"White","Democrat","Liberal/Very Liberal",TRUE,2,"Harris",TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"Long primary election campaigns among Democrats weaken the eventual nominee","The Democratic agenda is too important to be undercut by publicity stunts. Democratic candidates should welcome campaign spending from donors large and small, including Super PACs",0,0,0,0,0,"Motivate base",TRUE,TRUE,2.5,"Believe",0,1,1,1,FALSE,TRUE,"Rural or other"
"320",TRUE,TRUE,"West",1,47,0,"Hispanic","Democrat","Moderate",FALSE,0,"Biden",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Don't know","The Democratic agenda is too important to be undercut by wealthy interests. Democratic candidates should refuse help from Super PACs",1,0,1,1,0,"Motivate base",TRUE,FALSE,5.5,"Believe",1,0,0,0,FALSE,TRUE,"Suburb"
"321",FALSE,TRUE,"West",0,73,1,"White","Democrat","Moderate",FALSE,0,"Biden",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Don't know","The Democratic agenda is too important to be undercut by wealthy interests. Democratic candidates should refuse help from Super PACs",1,1,1,0,1,"Motivate base",TRUE,FALSE,6,"Believe",1,0,0,0,FALSE,TRUE,"Rural or other"
"322",FALSE,FALSE,"West",0,78,1,"White","Democrat","Liberal/Very Liberal",TRUE,3,"Warren",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"Don't know","The Democratic agenda is too important to be undercut by wealthy interests. Democratic candidates should refuse help from Super PACs",1,1,0,1,1,"Motivate base",TRUE,FALSE,4.25,"Presumption of innocence",0,1,1,0,FALSE,TRUE,"Rural or other"
"323",TRUE,FALSE,"South",1,41,1,"Black","Democrat","Liberal/Very Liberal",FALSE,0,"Biden",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,"Long primary election campaigns ensure the strongest Democrats emerge to advance the party’s agenda","The Democratic agenda is too important to be undercut by publicity stunts. Democratic candidates should welcome campaign spending from donors large and small, including Super PACs",0,0,0,0,1,"Motivate base",TRUE,TRUE,3.25,"Presumption of innocence",0,1,0,0,FALSE,TRUE,"Rural or other"
"324",FALSE,TRUE,"South",0,38,0,"Black","Democrat","Moderate",TRUE,2,"Biden",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Don't know","The Democratic agenda is too important to be undercut by publicity stunts. Democratic candidates should welcome campaign spending from donors large and small, including Super PACs",1,0,1,1,1,"Motivate base",TRUE,FALSE,6.75,"Presumption of innocence",1,0,0,0,FALSE,FALSE,"Suburb"
"325",FALSE,TRUE,"South",1,47,1,"Black","Democrat","Moderate",FALSE,0,"Other",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Don't know","Don't know",1,1,0,0,1,"Don't know",FALSE,FALSE,4.25,"Believe",0,0,0,0,FALSE,FALSE,"City"
"326",FALSE,FALSE,"Midwest",1,38,1,"White","Independent","Moderate",TRUE,1,"Bernie",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"Long primary election campaigns among Democrats weaken the eventual nominee","The Democratic agenda is too important to be undercut by wealthy interests. Democratic candidates should refuse help from Super PACs",1,0,0,1,0,"Persuade Trump voters",TRUE,TRUE,4.75,"Not sure",0,0,1,0,FALSE,FALSE,"City"
"327",TRUE,FALSE,"South",0,44,1,"White","Democrat","Liberal/Very Liberal",TRUE,2,"Warren",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"Long primary election campaigns ensure the strongest Democrats emerge to advance the party’s agenda","The Democratic agenda is too important to be undercut by wealthy interests. Democratic candidates should refuse help from Super PACs",1,1,0,1,0,"Motivate base",TRUE,TRUE,1.25,"Believe",0,0,1,1,FALSE,TRUE,"Rural or other"
"328",FALSE,FALSE,"Midwest",1,62,1,"Black","Democrat","Liberal/Very Liberal",FALSE,0,"Biden",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Long primary election campaigns among Democrats weaken the eventual nominee","The Democratic agenda is too important to be undercut by wealthy interests. Democratic candidates should refuse help from Super PACs",1,0,0,1,0,"Don't know",FALSE,FALSE,2.75,"Not sure",0,0,0,0,TRUE,TRUE,"City"
"329",TRUE,TRUE,"South",0,82,1,"White","Democrat","Liberal/Very Liberal",TRUE,2,"Warren",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,"Long primary election campaigns ensure the strongest Democrats emerge to advance the party’s agenda","The Democratic agenda is too important to be undercut by publicity stunts. Democratic candidates should welcome campaign spending from donors large and small, including Super PACs",0,0,0,0,0,"Motivate base",TRUE,TRUE,1,"Believe",0,0,1,0,FALSE,TRUE,"Rural or other"
"330",TRUE,TRUE,"Northeast",1,30,1,"White","Independent","Liberal/Very Liberal",TRUE,2,"Warren",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"Long primary election campaigns among Democrats weaken the eventual nominee","The Democratic agenda is too important to be undercut by wealthy interests. Democratic candidates should refuse help from Super PACs",0,0,0,0,0,"Persuade Trump voters",TRUE,TRUE,1.5,"Not sure",0,1,1,1,FALSE,TRUE,"City"
"331",TRUE,FALSE,"South",0,67,0,"Black","Democrat","Liberal/Very Liberal",TRUE,1,"Biden",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Long primary election campaigns ensure the strongest Democrats emerge to advance the party’s agenda","The Democratic agenda is too important to be undercut by publicity stunts. Democratic candidates should welcome campaign spending from donors large and small, including Super PACs",1,1,1,0,1,"Persuade Trump voters",TRUE,TRUE,5.25,"Presumption of innocence",0,1,1,0,FALSE,FALSE,"Suburb"
"332",TRUE,FALSE,"West",1,72,0,"Black","Democrat","Liberal/Very Liberal",TRUE,2,"Bernie",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"Don't know","The Democratic agenda is too important to be undercut by wealthy interests. Democratic candidates should refuse help from Super PACs",0,0,0,0,0,"Motivate base",FALSE,TRUE,1,"Presumption of innocence",0,1,0,0,FALSE,FALSE,"City"
"333",TRUE,TRUE,"Midwest",0,49,1,"White","Democrat","Liberal/Very Liberal",TRUE,2,"Biden",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"Don't know","Don't know",1,0,1,0,0,"Motivate base",TRUE,TRUE,2.5,"Believe",0,1,0,0,FALSE,TRUE,"City"
"334",FALSE,FALSE,"Northeast",0,65,0,"White","Independent","Moderate",TRUE,1,"Biden",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Long primary election campaigns among Democrats weaken the eventual nominee","The Democratic agenda is too important to be undercut by wealthy interests. Democratic candidates should refuse help from Super PACs",1,1,0,0,1,"Motivate base",TRUE,TRUE,1.25,"Presumption of innocence",1,0,0,0,FALSE,TRUE,"Rural or other"
"335",TRUE,TRUE,"West",1,80,1,"White","Independent","Liberal/Very Liberal",FALSE,0,"Pete",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,"Long primary election campaigns among Democrats weaken the eventual nominee","The Democratic agenda is too important to be undercut by publicity stunts. Democratic candidates should welcome campaign spending from donors large and small, including Super PACs",1,1,0,0,0,"Persuade Trump voters",TRUE,FALSE,3.25,"Presumption of innocence",1,0,0,0,TRUE,TRUE,"Suburb"
"336",TRUE,FALSE,"South",1,34,0,"White","Democrat","Liberal/Very Liberal",TRUE,1,"Warren",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"Don't know","The Democratic agenda is too important to be undercut by wealthy interests. Democratic candidates should refuse help from Super PACs",0,0,0,0,0,"Motivate base",TRUE,TRUE,1.5,"Believe",0,0,1,0,TRUE,FALSE,"Rural or other"
"337",FALSE,FALSE,"South",0,61,1,"White","Democrat","Moderate",TRUE,1,"Biden",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Long primary election campaigns ensure the strongest Democrats emerge to advance the party’s agenda","Don't know",1,1,1,1,1,"Motivate base",TRUE,TRUE,3.25,"Presumption of innocence",1,0,0,0,FALSE,FALSE,"Rural or other"
"338",TRUE,FALSE,"South",1,58,1,"White","Independent","Moderate",FALSE,0,"Other",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"Long primary election campaigns among Democrats weaken the eventual nominee","Don't know",0,0,1,0,1,"Persuade Trump voters",FALSE,FALSE,7.75,"Not sure",0,0,0,0,TRUE,TRUE,"Suburb"
"339",FALSE,TRUE,"South",0,39,1,"White","Democrat","Liberal/Very Liberal",FALSE,0,"Bernie",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Long primary election campaigns ensure the strongest Democrats emerge to advance the party’s agenda","The Democratic agenda is too important to be undercut by publicity stunts. Democratic candidates should welcome campaign spending from donors large and small, including Super PACs",1,0,1,0,1,"Persuade Trump voters",TRUE,TRUE,5.25,"Believe",0,1,0,0,FALSE,TRUE,"Suburb"
"340",TRUE,TRUE,"West",1,46,1,"White","Democrat","Liberal/Very Liberal",TRUE,1,"Biden",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,"Long primary election campaigns among Democrats weaken the eventual nominee","The Democratic agenda is too important to be undercut by publicity stunts. Democratic candidates should welcome campaign spending from donors large and small, including Super PACs",1,0,0,1,1,"Motivate base",TRUE,TRUE,4.5,"Presumption of innocence",1,1,1,0,FALSE,TRUE,"City"
"341",FALSE,TRUE,"Midwest",0,68,0,"Black","Democrat","Liberal/Very Liberal",FALSE,0,"Biden",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Don't know","The Democratic agenda is too important to be undercut by publicity stunts. Democratic candidates should welcome campaign spending from donors large and small, including Super PACs",1,0,1,1,1,"Motivate base",FALSE,TRUE,3.25,"Believe",0,1,0,0,FALSE,TRUE,"City"
"342",TRUE,TRUE,"Northeast",1,52,0,"White","Democrat","Liberal/Very Liberal",TRUE,1,"Other",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"Don't know","The Democratic agenda is too important to be undercut by wealthy interests. Democratic candidates should refuse help from Super PACs",1,1,1,1,1,"Persuade Trump voters",FALSE,FALSE,3.25,"Presumption of innocence",0,1,0,0,FALSE,FALSE,"City"
"343",TRUE,FALSE,"Northeast",0,24,1,"White","Democrat","Moderate",FALSE,0,"Biden",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Don't know","Don't know",0,1,0,0,0,"Don't know",FALSE,FALSE,5.5,"Not sure",0,0,0,0,FALSE,FALSE,"Suburb"
"344",FALSE,FALSE,"Northeast",0,42,0,"White","Democrat","Liberal/Very Liberal",FALSE,0,"Bernie",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,"Don't know","The Democratic agenda is too important to be undercut by wealthy interests. Democratic candidates should refuse help from Super PACs",0,0,0,0,0,"Don't know",TRUE,TRUE,4.25,"Not sure",0,1,1,1,TRUE,TRUE,"Suburb"
"345",TRUE,FALSE,"West",0,79,0,"White","Democrat","Liberal/Very Liberal",TRUE,3,"Biden",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"Long primary election campaigns among Democrats weaken the eventual nominee","The Democratic agenda is too important to be undercut by publicity stunts. Democratic candidates should welcome campaign spending from donors large and small, including Super PACs",1,1,1,1,0,"Motivate base",TRUE,FALSE,3.25,"Believe",1,0,1,0,FALSE,TRUE,"Rural or other"
"346",TRUE,FALSE,"West",0,28,1,"White","Independent","Liberal/Very Liberal",TRUE,3,"Other",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"Long primary election campaigns among Democrats weaken the eventual nominee","The Democratic agenda is too important to be undercut by wealthy interests. Democratic candidates should refuse help from Super PACs",1,0,1,0,0,"Motivate base",TRUE,TRUE,3.25,"Not sure",0,1,1,1,TRUE,FALSE,"City"
"347",FALSE,TRUE,"West",1,69,0,"White","Independent","Liberal/Very Liberal",TRUE,1,"Bernie",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"Don't know","Don't know",1,0,1,1,1,"Motivate base",TRUE,TRUE,1.5,"Not sure",0,1,1,1,FALSE,FALSE,"Rural or other"
"348",TRUE,FALSE,"South",0,47,0,"Black","Democrat","Liberal/Very Liberal",FALSE,0,"Biden",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Long primary election campaigns ensure the strongest Democrats emerge to advance the party’s agenda","The Democratic agenda is too important to be undercut by wealthy interests. Democratic candidates should refuse help from Super PACs",1,0,1,1,1,"Motivate base",FALSE,FALSE,4,"Believe",0,1,0,0,FALSE,FALSE,"Rural or other"
"349",FALSE,FALSE,"Midwest",1,50,1,"White","Democrat","Liberal/Very Liberal",TRUE,4,"Other",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Don't know","Don't know",0,0,1,0,0,"Persuade Trump voters",TRUE,FALSE,3,"Believe",0,1,1,0,TRUE,TRUE,"Rural or other"
"350",FALSE,FALSE,"South",1,61,1,"White","Democrat","Liberal/Very Liberal",TRUE,2,"Warren",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Long primary election campaigns ensure the strongest Democrats emerge to advance the party’s agenda","The Democratic agenda is too important to be undercut by wealthy interests. Democratic candidates should refuse help from Super PACs",0,0,0,1,0,"Persuade Trump voters",TRUE,TRUE,2.5,"Believe",0,1,1,0,TRUE,TRUE,"Suburb"
"351",TRUE,FALSE,"West",1,56,0,"Hispanic","Democrat","Liberal/Very Liberal",TRUE,1,"Biden",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Don't know","Don't know",1,0,0,0,0,"Motivate base",TRUE,TRUE,5.25,"Not sure",0,1,0,0,FALSE,FALSE,"City"
"352",TRUE,TRUE,"Midwest",0,66,0,"White","Independent","Moderate",FALSE,0,"Biden",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Don't know","Don't know",1,1,1,1,1,"Motivate base",FALSE,TRUE,1,"Believe",0,0,1,0,FALSE,TRUE,"City"
"353",FALSE,TRUE,"South",1,63,1,"Hispanic","Democrat","Moderate",TRUE,2,"Biden",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"Long primary election campaigns among Democrats weaken the eventual nominee","The Democratic agenda is too important to be undercut by publicity stunts. Democratic candidates should welcome campaign spending from donors large and small, including Super PACs",1,0,0,0,1,"Persuade Trump voters",TRUE,TRUE,3.25,"Believe",1,0,0,0,TRUE,TRUE,"Suburb"
"354",TRUE,TRUE,"West",0,78,0,"White","Democrat","Liberal/Very Liberal",TRUE,1,"Biden",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"Long primary election campaigns ensure the strongest Democrats emerge to advance the party’s agenda","Don't know",1,0,0,0,1,"Motivate base",FALSE,TRUE,4.25,"Not sure",0,0,1,0,FALSE,TRUE,"City"
"355",FALSE,FALSE,"West",0,39,0,"Hispanic","Democrat","Moderate",FALSE,0,"Biden",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Long primary election campaigns ensure the strongest Democrats emerge to advance the party’s agenda","Don't know",1,0,0,0,1,"Motivate base",FALSE,FALSE,4.75,"Not sure",1,0,0,0,FALSE,FALSE,"City"
"356",FALSE,FALSE,"Midwest",1,64,0,"White","Democrat","Moderate",TRUE,2,"Biden",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Long primary election campaigns ensure the strongest Democrats emerge to advance the party’s agenda","The Democratic agenda is too important to be undercut by wealthy interests. Democratic candidates should refuse help from Super PACs",1,0,0,1,0,"Motivate base",TRUE,FALSE,2,"Presumption of innocence",1,0,0,0,FALSE,TRUE,"City"
"357",FALSE,TRUE,"Northeast",0,67,1,"White","Democrat","Liberal/Very Liberal",TRUE,2,"Warren",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"Long primary election campaigns ensure the strongest Democrats emerge to advance the party’s agenda","The Democratic agenda is too important to be undercut by publicity stunts. Democratic candidates should welcome campaign spending from donors large and small, including Super PACs",1,0,1,0,0,"Motivate base",TRUE,FALSE,1,"Believe",1,1,1,1,FALSE,TRUE,"City"
"358",TRUE,FALSE,"South",0,36,0,"Hispanic","Democrat","Liberal/Very Liberal",FALSE,0,"Biden",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Don't know","Don't know",1,0,1,0,1,"Motivate base",TRUE,TRUE,3.75,"Presumption of innocence",0,0,0,0,FALSE,FALSE,"City"
"359",TRUE,TRUE,"West",1,59,1,"Black","Democrat","Conservative/Very conservative",TRUE,2,"Harris",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"Long primary election campaigns ensure the strongest Democrats emerge to advance the party’s agenda","The Democratic agenda is too important to be undercut by wealthy interests. Democratic candidates should refuse help from Super PACs",1,1,1,0,0,"Motivate base",TRUE,TRUE,1,"Believe",0,0,0,1,TRUE,TRUE,"Suburb"
"360",FALSE,FALSE,"West",0,55,1,"Hispanic","Independent","Moderate",FALSE,0,"Bernie",FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"Don't know","The Democratic agenda is too important to be undercut by wealthy interests. Democratic candidates should refuse help from Super PACs",1,0,0,0,0,"Motivate base",TRUE,FALSE,1,"Not sure",1,0,1,0,FALSE,TRUE,"Suburb"
"361",TRUE,FALSE,"Northeast",0,50,0,"White","Democrat","Liberal/Very Liberal",TRUE,1,"Biden",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Long primary election campaigns ensure the strongest Democrats emerge to advance the party’s agenda","The Democratic agenda is too important to be undercut by publicity stunts. Democratic candidates should welcome campaign spending from donors large and small, including Super PACs",1,0,0,1,0,"Motivate base",TRUE,TRUE,1,"Presumption of innocence",0,1,0,0,FALSE,FALSE,"City"
"362",TRUE,TRUE,"South",1,50,1,"White","Independent","Liberal/Very Liberal",TRUE,2,"Biden",TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,"Long primary election campaigns ensure the strongest Democrats emerge to advance the party’s agenda","Don't know",1,1,1,1,0,"Motivate base",TRUE,TRUE,2.75,"Believe",0,1,0,0,FALSE,TRUE,"Rural or other"
